X,CH1,CH2,CH3,Start,Increment,
Sequence,Volt,Volt,Volt,-1.198000e+00,2.000000e-03
373,3.20e-02,5.60e-02,-1.00e+01,
374,-8.00e-03,8.80e-02,-1.00e+01,
375,3.20e-02,5.60e-02,-1.40e+01,
376,-8.00e-03,4.80e-02,-1.20e+01,
377,4.00e-02,8.80e-02,-1.40e+01,
378,8.00e-03,8.00e-02,-1.20e+01,
379,4.80e-02,4.00e-02,-1.60e+01,
380,8.00e-03,9.60e-02,-1.60e+01,
381,5.60e-02,5.60e-02,-1.20e+01,
382,6.40e-02,8.80e-02,-1.60e+01,
383,8.00e-03,4.80e-02,-1.40e+01,
384,6.40e-02,8.80e-02,-1.60e+01,
385,1.60e-02,4.80e-02,-1.40e+01,
386,3.20e-02,8.80e-02,-1.80e+01,
387,6.40e-02,4.80e-02,-1.40e+01,
388,3.20e-02,4.80e-02,-1.40e+01,
389,7.20e-02,8.00e-02,-1.80e+01,
390,7.20e-02,8.00e-02,-1.80e+01,
391,3.20e-02,4.00e-02,-1.80e+01,
392,4.00e-02,4.00e-02,-1.80e+01,
393,7.20e-02,8.80e-02,-1.80e+01,
394,7.20e-02,7.20e-02,-1.80e+01,
395,3.20e-02,4.00e-02,-1.80e+01,
396,8.00e-02,7.20e-02,-1.80e+01,
397,4.00e-02,4.00e-02,-1.80e+01,
398,3.20e-02,7.20e-02,-1.80e+01,
399,8.00e-02,3.20e-02,-1.80e+01,
400,8.00e-02,6.40e-02,-1.80e+01,
401,3.20e-02,3.20e-02,-1.80e+01,
402,3.20e-02,6.40e-02,-1.80e+01,
403,8.80e-02,2.40e-02,-1.80e+01,
404,4.00e-02,5.60e-02,-1.80e+01,
405,8.00e-02,1.60e-02,-1.40e+01,
406,7.20e-02,5.60e-02,-1.80e+01,
407,4.00e-02,1.60e-02,-1.40e+01,
408,4.00e-02,8.00e-03,-1.80e+01,
409,7.20e-02,5.60e-02,-1.40e+01,
410,8.00e-02,4.80e-02,-1.60e+01,
411,3.20e-02,0.00e+00,-1.40e+01,
412,1.60e-02,4.00e-02,-1.60e+01,
413,7.20e-02,-8.00e-03,-1.20e+01,
414,6.40e-02,2.40e-02,-1.20e+01,
415,3.20e-02,-8.00e-03,-1.60e+01,
416,2.40e-02,3.20e-02,-1.40e+01,
417,6.40e-02,-8.00e-03,-1.20e+01,
418,6.40e-02,2.40e-02,-1.40e+01,
419,1.60e-02,-1.60e-02,-1.00e+01,
420,1.60e-02,-1.60e-02,-1.20e+01,
421,7.20e-02,1.60e-02,-1.00e+01,
422,1.60e-02,8.00e-03,-1.20e+01,
423,5.60e-02,-2.40e-02,-8.00e+00,
424,8.00e-03,-3.20e-02,-8.00e+00,
425,5.60e-02,1.60e-02,-1.00e+01,
426,0.00e+00,0.00e+00,-1.00e+01,
427,4.80e-02,-4.00e-02,-4.00e+00,
428,8.00e-03,-4.00e-02,-6.00e+00,
429,4.80e-02,0.00e+00,-4.00e+00,
430,3.20e-02,-4.80e-02,-6.00e+00,
431,-8.00e-03,0.00e+00,-2.00e+00,
432,-8.00e-03,-1.60e-02,-4.00e+00,
433,3.20e-02,-5.60e-02,-2.00e+00,
434,3.20e-02,-2.40e-02,-4.00e+00,
435,-8.00e-03,-5.60e-02,0.00e+00,
436,-8.00e-03,-5.60e-02,-2.00e+00,
437,2.40e-02,-3.20e-02,2.00e+00,
438,1.60e-02,-5.60e-02,2.00e+00,
439,-1.60e-02,-3.20e-02,-2.00e+00,
440,2.40e-02,-6.40e-02,0.00e+00,
441,-2.40e-02,-3.20e-02,4.00e+00,
442,1.60e-02,-4.00e-02,4.00e+00,
443,-3.20e-02,-8.00e-02,0.00e+00,
444,1.60e-02,-4.00e-02,2.00e+00,
445,-3.20e-02,-7.20e-02,8.00e+00,
446,8.00e-03,-4.00e-02,2.00e+00,
447,-3.20e-02,-7.20e-02,8.00e+00,
448,-4.80e-02,-8.80e-02,6.00e+00,
449,8.00e-03,-4.00e-02,1.00e+01,
450,-8.00e-03,-8.00e-02,1.00e+01,
451,-4.00e-02,-4.80e-02,6.00e+00,
452,0.00e+00,-4.00e-02,1.00e+01,
453,-4.80e-02,-8.00e-02,8.00e+00,
454,-4.00e-02,-4.80e-02,8.00e+00,
455,-8.00e-03,-8.80e-02,1.20e+01,
456,-1.60e-02,-4.80e-02,1.00e+01,
457,-4.80e-02,-8.80e-02,1.20e+01,
458,-1.60e-02,-8.80e-02,1.20e+01,
459,-4.80e-02,-4.80e-02,1.00e+01,
460,-5.60e-02,-5.60e-02,1.00e+01,
461,-1.60e-02,-8.80e-02,1.40e+01,
462,-8.00e-03,-4.00e-02,1.00e+01,
463,-5.60e-02,-8.80e-02,1.40e+01,
464,-2.40e-02,-4.00e-02,1.40e+01,
465,-5.60e-02,-8.80e-02,1.20e+01,
466,-2.40e-02,-4.80e-02,1.20e+01,
467,-5.60e-02,-8.80e-02,1.40e+01,
468,-7.20e-02,-8.80e-02,1.40e+01,
469,-2.40e-02,-4.80e-02,1.20e+01,
470,-2.40e-02,-8.80e-02,1.20e+01,
471,-6.40e-02,-4.80e-02,1.40e+01,
472,-3.20e-02,-8.80e-02,1.40e+01,
473,-7.20e-02,-4.80e-02,1.20e+01,
474,-2.40e-02,-7.20e-02,1.40e+01,
475,-8.00e-02,-4.00e-02,1.20e+01,
476,-8.00e-02,-8.80e-02,1.40e+01,
